FullNameCache,Country,Locality,Latitude,Longitude,CollectionDateBegin,outlier_detected,outlier_status,outlier_confidence,outlier_severity,outlier_score,outlier_primary_detector,outlier_primary_field,outlier_model_count,llm_flagged,outlier_reason,outlier_summary
Festuca guestfalica Rchb. subsp. guestfalica,Germany,"Germany: Nordrhein-Westfalen. Itertal. 12.05.2014, Leg.: R. Mause 2014/4. ex herb. / ded. : herb. René Mause.",50.70138931274414,6.155280113220215,2014-05-12,True,fuzzy,8,info,0.0757644555353417,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.155280113220215 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Dianthus carthusianorum,Germany,"Germany: Rheinland-Pfalz. Luxemburg Sauergebiet. Oberhalb Falkenstein bei Vianden. Grauwacke. 1892-07-28, Leg.: Haussknecht.",49.96977615356445,6.194672584533691,1892-07-28,True,fuzzy,8,info,0.0755436548169081,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.194672584533691 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Pinus maritima,Germany,"Germany: Nordrhein-Westfalen. Rheinprovinz. Wälder zwischen Kaldenkirchen u. Venlo. 1907-05-01 - 1907-05-31, Leg.: J. Nießen.",51.34412384033203,6.208992004394531,1907-05-01,True,fuzzy,8,info,0.0754633923178213,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.208992004394531 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Taxus baccata,Germany,"Germany: Berlin. Kultiviert im Botanischen Garten Berlin-Dahlem. Revier: PG-22-029. [Samenherkunft: UdSSR: Georgien. Kaukasus-Abteilung des Bot. Inst. der Georgischen Akademie der Wissenschaften im B. G. Tiflis. 500 m. leg. Ern 7833, 24.10.1986]. 1994-03-22, Leg.: Cubr 32223.",41.68503952026367,44.80226135253906,1994-03-22,True,fuzzy,15,low,0.15,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 44.80226135253906 is outside the IQR fence [6.292, 16.996].",Low outlier detected in decimalLongitude by iqr_detector.
Taxus baccata,Germany,"Germany: Berlin. Kultiviert im Botanischen Garten Berlin-Dahlem. Revier: PG-22-029. [Samenherkunft: UdSSR: Georgien. Kaukasus-Abteilung des Bot. Inst. der Georgischen Akademie der Wissenschaften im B. G. Tiflis. 500 m. leg. Ern 7833, 24.10.1986]. 1994-03-22, Leg.: Cubr. 32213.",41.68503952026367,44.80226135253906,1994-03-22,True,fuzzy,15,low,0.15,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 44.80226135253906 is outside the IQR fence [6.292, 16.996].",Low outlier detected in decimalLongitude by iqr_detector.
Taxus baccata,Germany,"Germany: Berlin. Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: PG-20-009. [Samenherkunft: Spanien: Provinz Huesca. Pyrenäen. Anisclo-Schlucht zwischen 700 und 1200 m, Kalk. leg. Ern, Barnieske, Kraft & Weber 4227, 25.9.1979]. 1994-03-22, Leg.: Cubr 32212.",42.572357177734375,0.0541494525969028,1994-03-22,True,fuzzy,11,info,0.1099622092736751,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 0.0541494525969028 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Acer L.,Germany,"Germany: Brandenburg. Karlshof. Fremde Ahornart aus Samen von Warna - Bulgarien gezogen. 1977-10-15 - 1977-10-31, Leg.: Fritz Hans.",43.22600173950195,27.915000915527344,1977-10-15,True,fuzzy,14,info,0.1362020478563703,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 27.915000915527344 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Mesembryanthemum felinum,Germany,"Germany: Nordrhein-Westfalen. Colonia, Ehb [Ex horto bonnensis; Wildherkunft: ad cap boni spei - Kap der guten Hoffnung]. 1818-09-01 - 1818-09-30.",-34.35810852050781,18.4719295501709,1818-09-01,True,fuzzy,15,low,0.15,iqr_detector,decimalLatitude,1,False,"decimalLatitude value -34.35810852050781 is outside the IQR fence [46.882, 55.785].",Low outlier detected in decimalLatitude by iqr_detector.
Glottiphyllum longum,Germany,"Germany: Niedersachsen. Wildherkunft: Kapland. Lebend von Kapstadt an den Botanischen Garten Göttingen geschickt, dort kultiviert. 1928-09-26, Leg.: A. Peter 52026.",-33.928993225097656,18.41739654541016,1928-09-26,True,fuzzy,15,low,0.15,iqr_detector,decimalLatitude,1,False,"decimalLatitude value -33.928993225097656 is outside the IQR fence [46.882, 55.785].",Low outlier detected in decimalLatitude by iqr_detector.
Mesembryanthemum nodiflorum,Germany,"Germany: Berlin. Kultiviert aus einer Bodenprobe im Botanischen Garten Berlin-Dahlem. [Wildherkunft: Herkunft der Bodenprobe: Insel Karpathos (Griechenland), Kleininsel Sakastro bei Lefkos. leg. D. Höner, 27.04.1986]. 1986-11-28, Leg.: D. Höner 524.",35.59611129760742,27.0575008392334,1986-11-28,True,fuzzy,15,low,0.15,iqr_detector,decimalLatitude,1,False,"decimalLatitude value 35.59611129760742 is outside the IQR fence [46.882, 55.785].",Low outlier detected in decimalLatitude by iqr_detector.
Ruschia umbellata,Germany,"Germany: Berlin. In horto botanico Berolinensi-Dahlemensi cult. [Wildherkunft: Kapland: auf sandigen Stellen. (Genadendal, Karroo)]. 1914-07-03, Leg.: H. Strauss 399.",-34.06553268432617,19.564027786254883,1914-07-03,True,fuzzy,15,low,0.15,iqr_detector,decimalLatitude,1,False,"decimalLatitude value -34.06553268432617 is outside the IQR fence [46.882, 55.785].",Low outlier detected in decimalLatitude by iqr_detector.
Narcissus tazetta subsp. italicus (Ker Gawl.) Baker,Germany,"cult e bulbis ex Capraea insula (Scoglio del Monacone) allatis' [cultivated in Berlin from bulbs collected on the islet Scoglio del Monacone SE of Capri (Italy, Campania)]",40.54333114624024,14.256669998168944,1865-01,True,fuzzy,12,info,0.1177251648477846,iqr_detector,decimalLatitude,1,False,"decimalLatitude value 40.54333114624024 is outside the IQR fence [46.882, 55.785].",Info outlier detected in decimalLatitude by iqr_detector.
Narcissus tazetta subsp. italicus (Ker Gawl.) Baker,Germany,"Scoglio di Antonio Sevola presso Ponza, 1865. E bulbo allato floruit Berolino ineunta a . 1866.’ [cultivated in Berlin from bulbs collected on an islet (Scoglio di Aniello Antonio?) off the island Ponza (Italy; Latium]",40.92250061035156,12.976940155029297,1866,True,fuzzy,12,info,0.1151696085304336,iqr_detector,decimalLatitude,1,False,"decimalLatitude value 40.92250061035156 is outside the IQR fence [46.882, 55.785].",Info outlier detected in decimalLatitude by iqr_detector.
Impatiens sp.,Germany,"Germany: Berlin. h. Dahlem. Wildherkunft: Padang 26. 06. 1907. 1909-11-20, Leg.: H. Strauß.",-0.920230746269226,100.37916564941406,1909-11-20,True,fuzzy,15,low,0.15,iqr_detector,decimalLatitude,1,False,"decimalLatitude value -0.920230746269226 is outside the IQR fence [46.882, 55.785].",Low outlier detected in decimalLatitude by iqr_detector.
Impatiens sp.,Germany,"Germany: Sachsen. h. Lips. [Botanischer Garten Leipzig], [Wildherkunft:] Nepaul at Narainhetty [Narayanhiti].",27.716339111328125,85.31884002685547,,True,fuzzy,15,low,0.15,iqr_detector,decimalLatitude,1,False,"decimalLatitude value 27.716339111328125 is outside the IQR fence [46.882, 55.785].",Low outlier detected in decimalLatitude by iqr_detector.
Dianthus lusitanus,Germany,"Germany: Berlin. Cult. In Bot. Gart. Berlin-Dahlem 1976. Samen wild gesammelt Aug.-Sept. 1975. Spanien: Sierra de Gredos, 1300 m. 1975-08-01 - 1975-09-30, Leg.: Ern 222.",40.28146362304688,-5.099601745605469,1975-08-01,True,fuzzy,14,info,0.1388497588294094,iqr_detector,decimalLongitude,1,False,"decimalLongitude value -5.099601745605469 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Cephalotaxaceae,Germany,Germany: Sachsen. H . Lips [Wildherkunft Somchetia territ. Elisabethpol. Iberia. Prov. candaricis]. 119.,40.68417739868164,46.36821746826172,,True,fuzzy,15,low,0.15,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 46.36821746826172 is outside the IQR fence [6.292, 16.996].",Low outlier detected in decimalLongitude by iqr_detector.
Ophrys apifera Huds.,Germany,aufm Lousberg bei Aachen,50.78749847412109,6.078609943389893,,True,fuzzy,8,info,0.0761942033530463,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.078609943389893 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Betula fruticosa,Germany,"Germany: Sachsen-Anhalt. [Wildherkunft: Dahurien. Nertschinsk.] e sem. cult in horto Zöschen G. Dieck. 1894-01-01 - 1896-06-01, Leg.: J. Bornmüller.",51.9769401550293,116.58834075927734,1894-01-01,True,fuzzy,15,low,0.15,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 116.58834075927734 is outside the IQR fence [6.292, 16.996].",Low outlier detected in decimalLongitude by iqr_detector.
Potentilla caulescens L.,Germany,"Bayern, Königstein.",,0.0666700005531311,1858-09,True,fuzzy,11,info,0.109892029721803,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 0.0666700005531311 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Cyperus longus subsp. longus L.,Germany,"Burtscheid bei Aachen. [Aachen-Burtscheid; ca. 50°45'52.4""N 6°05'40.7""E; 200 m.]",50.76443862915039,6.094719886779785,,True,fuzzy,8,info,0.0761039047006437,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.094719886779785 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Cyperus longus subsp. longus L.,Germany,"An den warmen Quellen zwischen Burtscheid und Aachen. [Aachen-Burtscheid; Kurgarten, ca. 50°45'52.4""N 6°05'40.7""E; 200 m.]",50.76443862915039,6.094719886779785,1834,True,fuzzy,8,info,0.0761039047006437,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.094719886779785 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Chenopodium strictum Roth,Germany,NO Micheln,51.81583023071289,22.97888946533203,2022-09-30,True,fuzzy,11,info,0.1085344017775528,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 22.97888946533203 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Chenopodium strictum Roth,Germany,"LK Börde, N Gröningen",51.94527816772461,21.21194076538086,2022-09-02,True,fuzzy,10,info,0.0986303889198729,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 21.21194076538086 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Cirsium vulgare (Savi) Ten.,Germany,"LK Börde, N Gröningen",51.94527816772461,21.21194076538086,2022-09-02,True,fuzzy,10,info,0.0986303889198729,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 21.21194076538086 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Artemisia vulgaris L.,Germany,"sand. Stellen des Rheinufers auf Salmorth bei Cleve.  [51°50'19.1""N 6°10'00.1""E].",51.8386116027832,6.166669845581055,1864-08,True,fuzzy,8,info,0.0757006143747294,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.166669845581055 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Campanula rotundifolia L.,Germany,"Bayern, Freyung-Grafenau, N Spiegelau, S-Abhang Bocksberg",58.92499923706055,13.366666793823242,1995-08-10,True,fuzzy,10,info,0.0961650543264937,iqr_detector,decimalLatitude,1,False,"decimalLatitude value 58.92499923706055 is outside the IQR fence [46.882, 55.785].",Info outlier detected in decimalLatitude by iqr_detector.
Meum athamanticum Jacq.,Germany,"Hohes Wann bei Montjoie. [Hohes Venn WNW Monschau; ca. 50°34'17""N 6°11'10""E]",50.571388244628906,6.186110019683838,1855,True,fuzzy,8,info,0.0755916492789828,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.186110019683838 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Pinus mugo f. rotundata,Germany,"Germany: Bayern, Königsdorfer Filz c. 8 km NNE of Penzberg. Substrate acidic, Degenerate raised bog with scatterec Pinus mugo and P. sylvestris, and patches of Calluna vulgaris, Andromeda pollifolia, Vaccinium oxycoccus etc. Alt.: 590 m. 15.07.1981, Leg.: K. I. Christensen D 4-13.",47.81666946411133,27.0,1981-07-15,True,fuzzy,13,info,0.1310733302923447,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 27.0 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Crambe maritima L.,Germany,"Germany: Schleswig-Holstein, Fehmarn, Ostholstein (Kreis). bei Flügge, am Flügger Strand. Spülsaum. 02.05.2011, Leg.: T. Dürbye 5160.",54.4474983215332,-11.005000114440918,2011-05-02,True,fuzzy,15,low,0.15,iqr_detector,decimalLongitude,1,False,"decimalLongitude value -11.005000114440918 is outside the IQR fence [6.292, 16.996].",Low outlier detected in decimalLongitude by iqr_detector.
Luzula congesta Lej.,Germany,"Germany: Nordrhein-Westfalen, Städteregion Aachen (Kreis), Simmerath. NW des Ortes, ca. 1 km W Bickerath. Feuchtheide. 31.07.2010, Leg.: R. Hand 5682.",50.61138916015625,6.275000095367432,2010-07-31,True,fuzzy,8,info,0.0750934070535493,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.275000095367432 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Asplenium L.,Germany,"Germany: Berlin. Kultiviert im Botanischen Garten Berlin-Dahlem; Pflanzenherkunft: Papua-Neuguinea: Eastern Highlands Province, 4 mi off Goroka, Kabiufa 6000 - 6500 ft. Bergregenwald. 1982-11-11, Leg.: Schwerdtfeger 13001.",-6.0017595291137695,145.36639404296875,1982-11-11,True,fuzzy,15,low,0.15,iqr_detector,decimalLatitude,1,False,"decimalLatitude value -6.0017595291137695 is outside the IQR fence [46.882, 55.785].",Low outlier detected in decimalLatitude by iqr_detector.
Pohlia annotina,Germany,"Germany: Nordrhein-Westfalen. Deutschland. Nordrhein-Westfalen, Niederrhein, Kr. Kleve, Wachtendonk, Wankumer Heide, Sandgrube; sehr feuchte Sande/Lehme, MTB 4603/21, No.: 3132. 1992-08-10, Leg.: Abts.",51.37030029296875,6.284440040588379,1992-08-10,True,fuzzy,8,info,0.0750404947427127,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.284440040588379 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Pohlia carnea,Germany,"Germany: Nordrhein-Westfalen. Deutschland. Nordrhein-Westfalen, Kr. Kleve, Unterlauf der Kalflack gegenüber Emmerich, auf Ton an senkrechten Abbrüchen am Flußufer. 1996-07-11, Leg.: Frahm.",51.81520080566406,6.239029884338379,1996-07-11,True,fuzzy,8,info,0.0752950254890676,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.239029884338379 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Pohlia lutescens,Germany,"Germany: Nordrhein-Westfalen. Grenzwald sw Heidenhausen in einer Sandgrube, Kr. Kaldenkirchen. 1974-02-02, Leg.: Frahm.",51.2859001159668,6.147270202636719,1974-02-02,True,fuzzy,8,info,0.0758093522872451,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.147270202636719 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Pohlia wahlenbergii,Germany,"Germany: Nordrhein-Westfalen. Kr Viersen, Grenzwald SW Kaldenkirchen, Tongrube; MTB: 4702, Höhe(m): 45. 2008-12-07, Leg.: Frahm.",51.28580093383789,6.143270015716553,2008-12-07,True,fuzzy,8,info,0.0758317739357579,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.143270015716553 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Pohlia wahlenbergii,Germany,"Germany: Nordrhein-Westfalen. Deutschland. Nordrhein-Westfalen, Kr. Viersen, Grenzwald SW Kaldenkirchen; Tongrube, MTB 4702, Höhe: 45 m, No.: 11311. 2008-12-07, Leg.: Frahm.",51.28580093383789,6.143270015716553,2008-12-07,True,fuzzy,8,info,0.0758317739357579,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.143270015716553 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Polytrichum commune,Germany,"Germany: Nordrhein-Westfalen. Niederrehin, Kreis Kempen-Krefeld, Brüggen. Tongruben am nördl. Schwalmtalrand oberhalb Empter [Elmpter] Bruch, auf feuchtem Sand. 1977-03-06, Leg.: Frahm.",51.23149871826172,6.113530158996582,1977-03-06,True,fuzzy,8,info,0.0759984702995789,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.113530158996582 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Racomitrium aciculare,Germany,"Germany: Nordrhein-Westfalen. Nordeifel Kr. Aachen, Dreilägerbachtal nö Roetgen 450 msm. 1977-10-22, Leg.: J.-P. Frahm.",50.65719985961914,6.242199897766113,1977-10-22,True,fuzzy,8,info,0.0752772570876713,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.242199897766113 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Racomitrium protensum,Germany,"Germany: Nordrhein-Westfalen. Kr. Monschau, im Gieschbachtal sö Zweifall (MTB 5303) an Bachsteinen, ca. 400 msm. 1973-06-03, Leg.: Frahm.",50.70840072631836,6.285719871520996,1973-06-03,True,fuzzy,8,info,0.0750333210981057,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.285719871520996 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Scopelophila cataractae,Germany,"Germany: Rheinland-Pfalz. Rheinland-Pfalz, Kr. Rhein-Lahn-Kreis, Gelbachtal, ehem. Grube Leopoldine-Luise, Abraumhalde aus Schiefer, 7,8513°E 50,32438°N, MTB: 5613C, Höhe: 180 m. 2004-12-05, Leg.: Frahm.",50.5452995300293,-8.439169883728027,2004-12-05,True,fuzzy,15,low,0.15,iqr_detector,decimalLongitude,1,False,"decimalLongitude value -8.439169883728027 is outside the IQR fence [6.292, 16.996].",Low outlier detected in decimalLongitude by iqr_detector.
Scopelophila cataractae,Germany,"Germany: Nordrhein-Westfalen. Stolberg IFBL/ E8. 46.23  MTB/5203 FE/ LB2 on heavy metal-rich residues. 1985-10-13, Leg.: A. Sotiaux n 4925& Cl. Ulrich.",50.77190017700195,6.224120140075684,1985-10-13,True,fuzzy,8,info,0.0753785968450931,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.224120140075684 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Scopelophila cataractae,Germany,"Germany: Nordrhein-Westfalen. Stolberg bei Aachen, alte Zinkschlackenhalde am Steinfurt 200 m Höhe, MTB 5204A. 1991-03-31, Leg.: Frahm.",50.78269958496094,6.2295098304748535,1991-03-31,True,fuzzy,8,info,0.075348386820878,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.2295098304748535 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum auriculatum,Germany,"Germany: Nordrhein-Westfalen. Kr. Kempen-Krefeld, Kaldenkirchen, Grenzwald w Heidhausen, ca. 55 msm, Sand- und Tongruben des Tegelen-Interglazials. 1980-06-16, Leg.: Eggers & Frahm.",51.28329849243164,6.150000095367432,1980-06-16,True,fuzzy,8,info,0.0757940508284615,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.150000095367432 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum auriculatum,Germany,"Germany: Nordrhein-Westfalen. Kr. Kaldenkirchen MTB 4702, Heidemoor Langesvenn sw Heidhausen,in einem offenem Graben. 1974-02-02, Leg.: Frahm.",51.28960037231445,6.16392993927002,1974-02-02,True,fuzzy,8,info,0.0757159719611347,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.16392993927002 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum auriculatum,Germany,"Germany: Nordrhein-Westfalen. Deutschland. Nordrhein-Westfalen, Kr. Monschau, Nordeifel. Rurtal bei Kalterherberg, nasse Waldböschung. 1977-10-14, Leg.: Frahm.",50.52840042114258,6.200230121612549,1977-10-14,True,fuzzy,8,info,0.0755125039868429,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.200230121612549 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum auriculatum,Germany,"Germany: Nordrhein-Westfalen. Nordeifel, Kreis Aachen, NSG Wollerscheider venn w Lammersdorf, 585 msm; Schwingrasen in ""Pingos"". 1977-10-22, Leg.: Frahm.",50.62990188598633,6.2542500495910645,1977-10-22,True,fuzzy,8,info,0.0752097141767681,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.2542500495910645 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum brevifolium,Germany,"Germany: Nordrhein-Westfalen. Kreis Kaldenkirchen, MTB: 4702, in Schwingrasen an einem oligotrophen Heideweiher im Langen Venn sw Heidhausen. 1974-02-02, Leg.: Frahm.",51.27999877929688,6.164440155029297,1974-02-02,True,fuzzy,8,info,0.0757131121251699,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.164440155029297 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Rhynchostegium riparioides,Germany,"Germany: Nordrhein-Westfalen. Kr. Aachen; Rurtal bei Dreistegen S Monschau, Bachsteine, Höhe: 450 m. 2003-10-18, Leg.: Frahm.",50.54859924316406,6.230269908905029,2003-10-18,True,fuzzy,8,info,0.0753441264671136,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.230269908905029 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Rhynchostegium murale,Germany,"Germany: Nordrhein-Westfalen. Stolberg bei Aachen, ehem. Kalksteinbruch oestlich Eilendorf, 230 m Höhe; MTB: 5203 B. 1991-03-29, Leg.: Frahm.",50.77190017700195,6.217400074005127,1991-03-29,True,fuzzy,8,info,0.0754162638247677,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.217400074005127 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Rhynchostegium murale,Germany,"Germany: Nordrhein-Westfalen. Kr. Geldern (MTB 4503); Straelen-Dam: Betonbunker, auf schattig-feuchtem Beton. 1974-01-27, Leg.: Frahm.",51.43830108642578,6.266079902648926,1974-01-27,True,fuzzy,8,info,0.0751434060735432,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.266079902648926 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Rhynchostegium confertum,Germany,"Germany: Nordrhein-Westfalen. Kr. Viersen, NSG Krickenbecker Seen, an Eiche !!. Höhe 48 m. 2010-02-20, Leg.: Frahm.",51.3583984375,6.2855000495910645,2010-02-20,True,fuzzy,8,info,0.0750345532330401,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.2855000495910645 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum fimbriatum,Germany,"Germany: Nordrhein-Westfalen. Deutschland. Nordrhein-Westfalen Kr. Monschau, an einem Waldbachrand in einem Fichtenforst sö Zweifall, ca. 400 msm. 1973-06-03, Leg.: Frahm.",50.707401275634766,6.2765398025512695,1973-06-03,True,fuzzy,8,info,0.0750847767635209,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.2765398025512695 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum fimbriatum,Germany,"Germany: Nordrhein-Westfalen. Kr. Kaldenkirchen, MTB 4702, am Grunde einer Tongrube sw Heidhausen im Grenzwald. 1974-02-02, Leg.: Frahm.",51.28120040893555,6.16815996170044,1974-02-02,True,fuzzy,8,info,0.0756922620500658,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.16815996170044 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum fimbriatum,Germany,"Germany: Nordrhein-Westfalen. Deutschland. Nordrhein-Westfalen, Kr. Kaldenkirchen, MTB 4702, sw Heidhausen in Heidemooren in dichten Bulten unter Birken und an offenen überschwemmten Stellen. 1974-02-02, Leg.: Frahm.",51.27450180053711,6.152450084686279,1974-02-02,True,fuzzy,8,info,0.0757803182703427,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.152450084686279 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum fallax,Germany,"Germany: Nordrhein-Westfalen. Kr. Aachen, NSG Wollerscheider Venn  W Lammersdorf 565 msm  MTB 53023  Schwingrasen in ""Pingos"". 1977-10-22, Leg.: J.-P. Frahm.",50.62919998168945,6.255159854888916,1977-10-22,True,fuzzy,8,info,0.0752046145814216,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.255159854888916 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum fallax,Germany,"Germany: Nordrhein-Westfalen. Wollerscheider Venn W Lammersdorf. 1990-06-15, Leg.: Frahm.",50.62990188598633,6.254199981689453,1990-06-15,True,fuzzy,8,info,0.0752099948148768,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.254199981689453 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum fallax,Germany,"Germany: Nordrhein-Westfalen. Flora von Deutschland. Niederrhein, Kr. Kempen-Krefeld, w Heidhausen (4702), in einer nassen Tongrube. 1974-11-30, Leg.: Frahm.",51.2864990234375,6.148459911346436,1974-11-30,True,fuzzy,8,info,0.0758026837912337,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.148459911346436 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum cuspidatum,Germany,"Germany: Nordrhein-Westfalen. Kr. Kempen-Krefeld, Grenzwald w Heidhausen. Hab.: untergetaucht in wassererfüllten Senken in einer Tongrube. 1974-11-30, Leg.: Frahm.",51.28770065307617,6.149149894714356,1974-11-30,True,fuzzy,8,info,0.0757988163308215,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.149149894714356 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
Sphagnum cuspidatum,Germany,"Germany: Nordrhein-Westfalen. Kr Kempen-Krefeld, Grenzwald westl Heidhausen (TK4702)  in einer Tongrube mit S.Lindbergii u.a. 1974-11-30, Leg.: J.-P. Frahm.",51.289100646972656,6.156429767608643,1974-11-30,True,fuzzy,8,info,0.0757580115498172,iqr_detector,decimalLongitude,1,False,"decimalLongitude value 6.156429767608643 is outside the IQR fence [6.292, 16.996].",Info outlier detected in decimalLongitude by iqr_detector.
