FullNameCache,Country,Locality,Latitude,Longitude,CollectionDateBegin,outlier_detected,outlier_status,outlier_confidence,outlier_severity,outlier_score,outlier_primary_detector,outlier_primary_field,outlier_model_count,llm_flagged,outlier_reason,outlier_summary
Potamogeton natans,Germany,"Germany: Brandenburg. Tonsee bei Motzen. 1985-07-24, Leg.: M. B. (= M. Bäßler).",52.2160530090332,13.59116554260254,1985-07-24,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton natans,Germany,"Germany: Hamburg. Brahmfelder Teich bei Hamburg. 1880-07-13, Leg.: C. Koppel 1289.",53.620975494384766,10.07927703857422,1880-07-13,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton natans,Germany,"Germany: Mecklenburg-Vorpommern. Swinemünde : Dargen. 1887-07-01 - 1887-07-31, Leg.: Ruthe.",53.887325286865234,14.064180374145508,1887-07-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton natans,Germany,"Germany: Sachsen. Dresden: Dammüllersche Ziegelei in Zschertnitz. 1922-07-23, Leg.: H. Beger.",51.02090835571289,13.739004135131836,1922-07-23,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton natans,Germany,"Germany: Rheinland-Pfalz. Hessen. i. Teichen b. Mainz. 1922-07-01 - 1922-07-31, Leg.: Baschant 96.",50.015926361083984,8.312187194824219,1922-07-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton natans,Germany,Germany: Niedersachsen. Fl. Gött. Rasenmühle. Leg.: Daimann.,51.49887847900391,9.871389389038086,,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton natans,Germany,"Germany: Niedersachsen. Borkum Westland: In einem Tümpel am Nordrande der Außenweide. 1894-08-17, Leg.: F. Wirtgen.",53.59956359863281,6.668851852416992,1894-08-17,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton natans,Germany,"Germany: Mecklenburg-Vorpommern. Swinemünde: Zerninsee. 1889-08-01 - 1889-08-31, Leg.: Ruthe.",53.89186477661133,14.197222709655762,1889-08-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton natans,Germany,"Germany: Sachsen. Bautzen: Waldgraben zw. Commerau b. Klix und Neudorf. 1931-08-01 - 1931-08-31, Leg.: Militzer.",51.30666732788086,14.519426345825195,1931-08-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton nitens,Germany,"Germany: Brandenburg. Seddiner See (Kreis Potsdam-Land). 1973-07-22, Leg.: D. Benkert.",52.27692794799805,13.025965690612791,1973-07-22,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton nitens,Germany,"Germany: Schleswig-Holstein. Angeln, Idstedter See. 1865-08-01 - 1865-08-31, Leg.: S. Nielsen 3214.",54.58349990844727,9.517507553100586,1865-08-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton nitens,Germany,"Germany: Brandenburg. Angermünde: Im tiefen See bei Bölkendorf. 1898-08-21, Leg.: O. et R. Schulz.",52.947242736816406,14.009199142456056,1898-08-21,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton nodosus,Germany,"Germany: Bayern. In einer Regnitz-Altung bei Gaustadt. 1903-09-01 - 1903-09-30, Leg.: Fischer.",49.89558792114258,10.875843048095703,1903-09-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton nodosus,Germany,"Germany: Nordrhein-Westfalen. Kreis Coesfeld: Olfen, Alte Fahrt am ehem. Hafen. 1995-09-03, Leg.: U. Raabe.",51.67928695678711,7.374529838562012,1995-09-03,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton nodosus,Germany,"Germany: Baden-Württemberg. Oberschwaben: Abfluss des Kreuzweihers bei Wildpoltsweiler O.A. Tettnang. 1920-08-05, Leg.: Karl Bertsch.",47.64554214477539,9.682024002075195,1920-08-05,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton nodosus,Germany,"Germany: Baden-Württemberg. Oberschwaben: im Wielandsbach (stark fließendes Wasser) bei Wielandsweiler  O.A. Tettnang. 1920-07-31, Leg.: Karl Bertsch.",47.62074279785156,9.636640548706056,1920-07-31,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton nodosus,Germany,"Germany: Bayern. In aquis stagnantibus fluvii Regnitz infra Bamberg. 1903-07-01 - 1906-09-30, Leg.: G. Fischer.",49.90154647827149,10.869812965393066,1903-07-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton nodosus,Germany,"Germany: Bayern. Aus dem Seebach bei Dechsendorf (Erlangen). 1904-06-15 - 1904-09-15, Leg.: Fischer.",49.62633514404297,10.93191146850586,1904-06-15,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Saxifraga rosacea subsp. sponhemica D. A. Webb,Germany,"Bei Kreuznach zwischen Norheím u. Ebernburg auf den felsigen Ufern der Nahe. [ca. 49°48'37.3""N 7°49'22.1""E]",49.810279846191406,7.822780132293701,1829-05,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Falcaria vulgaris Bernh.,Germany,"Nördl. Frankfurt (Oder), NSG Odertal, Frankfurt-Lebus mit Pontischen Hängen (FFH-Gebiet), unterh. d. Pontischen Hänge",52.416141510009766,14.537859916687012,2020-07-23,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Achillea millefolium L.,Germany,"Nördl. Frankfurt (Oder), NSG Odertal, Frankfurt-Lebus mit Pontischen Hängen (FFH-Gebiet), unterh. d. Pontischen Hänge",52.416141510009766,14.537859916687012,2020-07-23,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Betula pubescens Ehrh.,Germany,"Raum Groß Köris, Nordufer Güldensee",52.18521881103516,13.643610000610352,2020-07-25,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dianthus deltoides L.,Germany,"Nördl. Frankfurt (Oder), NSG Odertal, Frankfurt-Lebus mit Pontischen Hängen (FFH-Gebiet), unterh. d. Pontischen Hänge",52.41503143310547,14.537969589233398,2020-07-23,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Moehringia trinervia (L.) Clairv.,Germany,"Strausberg, NSG Lange-Damm-Wiesen und Unteres Annatal (FFH-Gebiet), ca. 900 m s.-ö. Bahnhof Strausberg",53.5271110534668,13.628860473632812,2020-07-22,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Thymus pulegioides subsp. pulegioides L.,Germany,"Treptower Park, Sowjetisches Ehrenmal, auf den erhöhten Mittelinseln",52.48657989501953,13.470749855041504,2020-08-24,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Malva alcea L.,Germany,"Nördl. Frankfurt (Oder), NSG Odertal, Frankfurt-Lebus mit Pontischen Hängen (FFH-Gebiet), unterh. d. Pontischen Hänge",52.416141510009766,14.537859916687012,2020-07-23,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Rumex thyrsiflorus Fingerh.,Germany,"Nördl. Frankfurt (Oder), NSG Odertal, Frankfurt-Lebus mit Pontischen Hängen (FFH-Gebiet), unterh. d. Pontischen Hänge, Wegnähe",52.416141510009766,14.537859916687012,2020-07-23,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Fagus sylvatica L.,Germany,"Köpenick, Wegrand Nähe Teufelsseemoor",52.42211151123047,13.626059532165527,2021-07-03,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Aposeris foetida (L.) Less.,Germany,"Baiern - Reichenhall (Zwiesel) [Bad Reichenhall, Zwiesel]",47.755279541015625,12.81583023071289,1902-07-17,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Arnoseris minima (L.) Schweigg. & Körte,Germany,Heringsdorf,53.95943832397461,14.157779693603516,1897-08,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
"Jacobaea aquatica (Hill) G. Gaertn., B. Mey. & Scherb.",Germany,Baiern - Wiessee am Tegernsee,47.71638870239258,11.728610038757324,1907-08,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
"Jacobaea aquatica (Hill) G. Gaertn., B. Mey. & Scherb.",Germany,Ahlbeck an der Ostsee,53.93833160400391,14.177499771118164,1897-07,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Matricaria discoidea DC.,Germany,"Germania. Bavaria. Secus viam ferream et in ruderibus prope ""Bamberg"".",49.89833068847656,10.903610229492188,1907-06,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Leucanthemum ircutianum subsp. ircutianum DC.,Germany,"Bayern, Tegernsee",47.7138900756836,11.759440422058104,1907-08,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Buphthalmum salicifolium L.,Germany,"Bayern, Zwiesel bei Reichenhall",47.755279541015625,12.817219734191896,1902-07-17,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Juncus effusus L. x Juncus inflexus L.,Germany,Kreis [...]: Bei Mönckeberg an der Kieler Förde,54.35139083862305,10.178059577941896,1908-08,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Dysphania botrys (L.) Mosyakin & Clemants,Germany,"Forbach i/Lothr., [...] zwischen Stieringen und Saarbrücken  [between Stiring-Wendel and Saarbrücken; ca. 49°12'29.3""N 6°57'39.8""E]",49.20806121826172,6.9611101150512695,1909-08-12,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton pusillus,Germany,"Germany: Nordrhein-Westfalen. Schulbach, Strunderbach.",50.9939079284668,7.145046234130859,,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton pusillus var. mucronulatus,Germany,"Germany: Bayern. Im Einbach beim Zollhaus v. Tölz. 1900-08-01 - 1900-08-31, Leg.: G. Fischer.",47.75457382202149,11.538091659545898,1900-08-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton pusillus var. mucronulatus,Germany,"Germany: Bayern. Aus dem Einbach bei Tölz. 1900-08-01 - 1900-08-31, Leg.: G. Fischer.",47.76079940795898,11.540886878967283,1900-08-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton pusillus var. major,Germany,Germany: Nordrhein-Westfalen. In Gräben bei Crefeld. Leg.: Wigener.,51.33567810058594,6.573634624481201,,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton pusillus var. vulgaris,Germany,"Germany: Nordrhein-Westfalen. Bei Viersen. Das *Exemplar von Oedt bei Krefeld. 1910-08-29, Leg.: Höppner.",51.32031631469727,6.37670373916626,1910-08-29,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton pusillus var. vulgaris,Germany,"Germany: Nordrhein-Westfalen. Bei Viersen (Niederrhein). 1910-08-29, Leg.: Höppner.",51.26642227172852,6.417401313781738,1910-08-29,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton pusillus var. vulgaris,Germany,"Germany: Bayern. Weiher zu Engelmannsreuth. 1901-08-01 - 1901-08-31, Leg.: Schrüfer.",49.81459045410156,11.64492893218994,1901-08-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton pusillus var. vulgaris,Germany,"Germany: Thüringen. In fossis inter Heringen & Auleben. 1891-09-14, Leg.: Vocke.",51.434852600097656,10.899124145507812,1891-09-14,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton pusillus var. vulgaris,Germany,"Germany: Thüringen. In fosses Heringen. 1891-09-14, Leg.: Vocke.",51.44967269897461,10.865385055541992,1891-09-14,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton rutilus,Germany,"Germany: Brandenburg. Grabower Wiesen in Torflöchern. 1914-07-01 - 1914-07-31, Leg.: Rauchfuß.",53.28300857543945,12.39232063293457,1914-07-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton rutilus,Germany,"Germany: Brandenburg. Grabow. 1915-07-01 - 1915-07-31, Leg.: R. Schulz.",52.486778259277344,12.640886306762695,1915-07-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton rutilus,Germany,"Germany: Brandenburg. Seen bei Neu Ruppin Reg. Bez. Potsdam. 1867-07-01 - 1867-07-31, Leg.: Warnstorf.",52.93445587158203,12.825336456298828,1867-07-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton trichoides,Germany,"Germany: Brandenburg. Kreis Kyritz: Kanal südwestlich Voigtsbrügge. 1978-06-12, Leg.: A. Chwalczyk.",52.83745956420898,12.237997055053713,1978-06-12,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton trichoides,Germany,"Germany: Brandenburg. Kreis Eisenhüttenstadt: Lossow, im Dorfteich. 1974-07-05, Leg.: B. Motzkus.",52.2869758605957,14.551413536071776,1974-07-05,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton trichoides,Germany,"Germany: Brandenburg. Kreis Rathenow: Alt-Garz, Graben parallel zum Rhin. 1984-07-14, Leg.: D. Mai, E. Prinke.",52.76655197143555,12.367043495178224,1984-07-14,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton trichoides,Germany,"Germany: Sachsen-Anhalt. Kreis Tangerhütte: Rückhaltebecken bei Brunkau (Meßtischblatt-Nr. 3436/3). 1989-07-17, Leg.: P. Hoffmann.",52.50269317626953,11.696161270141602,1989-07-17,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton trichoides,Germany,"Germany: Brandenburg. Brandenburg a/H.: Mötzower Teiche. 1866-07-01 - 1866-07-31, Leg.: Buchwald.",52.452598571777344,12.580204010009766,1866-07-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton trichoides,Germany,"Germany: Bayern. Gaustadter Weiher. 1905-07-01 - 1905-07-31, Leg.: Fischer.",49.900299072265625,10.8544921875,1905-07-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton trichoides,Germany,"Germany: Niedersachsen. Im Teiche b. Kl. Schöppenstedt b. Braunschweig. 1878-07-01 - 1878-07-31, Leg.: G. Braun.",52.254661560058594,10.60773468017578,1878-07-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton trichoides,Germany,"Germany: Niedersachsen. In fossis prope Neuhaus a/O. 1895-07-01 - 1895-07-31, Leg.: Fitschen.",53.80274200439453,9.03364086151123,1895-07-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton trichoides,Germany,"Germany: Bayern. Weiher bei Cadolzburg. 1850-07-20, Leg.: Schmidt 16.",49.4623908996582,10.850296020507812,1850-07-20,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton trichoides,Germany,"Germany: Bayern. Bamberg. 1901, Leg.: G. Fischer.",49.90154647827149,10.880627632141112,1901-01-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton trichoides,Germany,"Germany: Bayern. Bamberg. 1901, Leg.: G. Fischer.",49.89988708496094,10.873031616210938,1901-01-01,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton zizii,Germany,Germany: Nordrhein-Westfalen. Manheim. Leg.: Wurst.,50.883975982666016,6.602096557617188,,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton zizii,Germany,"Germany: Schleswig-Holstein. Wiesengraben an der Bondenau bei Bistoft. 1872-08-02, Leg.: Bock 3205.",54.70964431762695,9.539523124694824,1872-08-02,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton zizii,Germany,"Germany: Bayern. Oberer Bischofsweiher b. Erlangen. 1902-07-06, Leg.: Carl Semler.",49.64572525024414,10.93804168701172,1902-07-06,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton x angustifolius,Germany,"Germany: Berlin. Kleiner Müggelsee. 1999-08-27, Leg.: Sabine Körner.",52.430171966552734,13.672148704528809,1999-08-27,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton x cooperi,Germany,"Germany: Bayern. Moosmühle im Bach auf Markt Indersdorf. 1913-09-09, Leg.: Kurt Harz.",48.36076736450195,11.374300956726074,1913-09-09,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
Potamogeton bambergensis,Germany,"Germany: Bayern. Im Zufluss des Stadtweihers bei Eschenbach i. d. Oberpfalz. 1905-07-19, Leg.: G. Fischer.",49.76774597167969,11.777892112731934,1905-07-19,True,confirmed,100,high,1.0,hdbscan_geo_detector,"decimalLatitude,decimalLongitude",1,False,Coordinate pair does not belong to a dense geographic cluster (HDBSCAN).,"High outlier detected in decimalLatitude,decimalLongitude by hdbscan_geo_detector."
