HerbariumID,Bild,DB,Family,FullNameCache,Anmerkungen,Sammlerteam,Sammelnummer,CollectionDateBegin,CollectionDateEnd,Country,Locality,TitelEtikett,Expeditionsangabe,ShowOnMap,Latitude,Longitude,FundortUNdOeko,NameCache,Genus,Identifier,Barcode,StableURI
JACQID1080223,,JACQ,POACEAE,Poaceae Barnhart,MTB: 3745/1,"Willing,R. & Willing,E.",516 D,1994-07-03,,Germany,"Brandenburg, 1,9 km WSW Siethen",,,https://www.openstreetmap.org/?mlat=52.275&mlon=31.1833#map=15/52.275/31.1833,52.275001525878906,31.183330535888672,,Poaceae,Poaceae,E.Willing,JACQ-ID 1080223,https://herbarium.bgbm.org/object/JACQID1080223
BGT0017925,,BGBM,CRUCIFERAE,Capsella bursa-pastoris (L.) Medik.,"GBOL, Silikaprobe genommen","Weicherding,F.-J.",FJW-2016-0003,2016-03-18,,Germany,"Germany: Saarland. St. Ingbert, Saarpfalz-Kreis, in der Kohlenstraße, TK 6708/222. südexponierter Scherrasenstreifen (MBST). Alt.: 223m. 18.03.2016, Leg.: F. -J. Weicherding FJW-2016-0003. ex herb. / ded. : herb. Franz-Josef Weicherding.",,,https://www.openstreetmap.org/?mlat=49.2792&mlon=7.11#map=15/49.2792/7.11,49.279170989990234,7.110000133514404,"Germany: Saarland. St. Ingbert, Saarpfalz-Kreis, in der Kohlenstraße, TK 6708/222. südexponierter Scherrasenstreifen (MBST).",Capsella bursa-pastoris,Capsella,F.-J. Weicherding,B GT 0017925,https://herbarium.bgbm.org/object/BGT0017925
BGT0000441,,BGBM,CRUCIFERAE,Arabidopsis thaliana (L.) Heynh.,,"Dürbye,T. & Kirchhoff,A.",DÜR 3543,2007-05-17,,Germany,"Germany: Berlin. Spandau, Staaken, Hahneberg, ehem. Grenzstreifen. Halbtrockenrasen, Silikat. Alt.: 42m. 17.5.2007, Leg.: T. Dürbye & A. Kirchhoff DÜR 3543.",,,https://www.openstreetmap.org/?mlat=52.5219&mlon=13.1419#map=15/52.5219/13.1419,52.521949768066406,13.141940116882324,"Germany: Berlin. Spandau, Staaken, Hahneberg, ehem. Grenzstreifen. Halbtrockenrasen, Silikat.",Arabidopsis thaliana,Arabidopsis,T. Raus,B GT 0000441,https://herbarium.bgbm.org/object/BGT0000441
B300326005,,HERB,Fissidentaceae,Fissidens adianthoides Hedw.,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Frahm,12754,2010-10-04,2010-10-04,Germany,"Germany: Bayern. Kr. Berchtesgadener [Land], Moosenalm oberhalb Taubensee, Wiesen- und Waldmoore, Kalkfelswände; Höhe (m): 1300. 2010-10-04, Leg.: Frahm 12754.",,,https://www.openstreetmap.org/?mlat=47.6562&mlon=12.8726#map=15/47.6562/12.8726,47.6562385559082,12.872641563415527,,Fissidens adianthoides Hedw.,Fissidens,,B 30 0326005,http://herbarium.bgbm.org/object/B300326005
JACQID1066144,,JACQ,CONVOLVULACEAE,Convolvulus arvensis L.,MTB: 3741/3,"Willing,R. & Willing,E.",19886 D,2002-08-03,,Germany,"Brandenburg, O Klein Briesen",,,https://www.openstreetmap.org/?mlat=52.2403&mlon=12.5169#map=15/52.2403/12.5169,52.24028015136719,12.516940116882324,,Convolvulus arvensis,Convolvulus,E.Willing,JACQ-ID 1066144,https://herbarium.bgbm.org/object/JACQID1066144
B200226596,https://image.bgbm.org/images/internal/HerbarThumbs/B200226596_1700,VVis,,Lipscannum Rustomervaria Kouesroute,Herbarium E. KOCH Ex BHU Mus. Bot. Berol. B 20 0226596 Mus. bot. Berol. IMAGE 2025 BGBM Botanischer Garten & Botanisches Museum Berlin,"Koch,E.",,,,Germany,,,,,,,,Lipscannum Rustomervaria,Lipscannum,Bückow,B 20 0226596,https://herbarium.bgbm.org/object/B200226596
JACQID1063824,,JACQ,CYPERACEAE,Carex polyphylla Kar. & Kir.,MTB: 8332/3,"Willing,R. & Willing,E.",14639 D,2001-07-31,,Germany,"Bayern, SO Bad Kohlgrub, Ellmauberg",,,https://www.openstreetmap.org/?mlat=47.6456&mlon=11.0736#map=15/47.6456/11.0736,47.64556121826172,11.073610305786133,,Carex polyphylla,Carex,E.Willing,JACQ-ID 1063824,https://herbarium.bgbm.org/object/JACQID1063824
B101011790,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101011790/manifest.json,HERB,Potamogetonaceae,Potamogeton polygonifolius,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",F. Wirtgen,,1899-07-03,1899-07-03,Germany,"Germany: Nordrhein-Westfalen. Mittelrhein R: Lind bei Wahn, am Weg-Übergang des Abzug-Grabens. 1899-07-03, Leg.: F. Wirtgen.",,,https://www.openstreetmap.org/?mlat=50.847&mlon=7.10816#map=15/50.847/7.10816,50.84703826904297,7.108163833618164,,Potamogeton polygonifolius,Potamogeton,G. Wiegleb,B 10 1011790,http://herbarium.bgbm.org/object/B101011790
B101006952,,JACQ,POACEAE,Avena hybrida Peterm.,Sheet 1 of 2 (B 10 1006951),"Voigt,H.",s.n.,1992-07-22,,Germany,"Brandenburg, Rhinow",,,,,,,Avena hybrida,Avena,H. W. Scholz 1999,B 10 1006952,https://herbarium.bgbm.org/object/B101006952
B100705459,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100705459/manifest.json,BGBM,CHENOPODIACEAE,Atriplex tatarica L. subsp. tatarica,"GBOL, Silikaprobe genommen, Aufsammlung von einem Individuum","Hand,R.",8048,2016-09-07,,Germany,"Germany: Sachsen-Anhalt. Wimmelburg, Straßenrand E Bahnbrücke Richtung Blankenheim. Straßenrand und angrenzende Ruderalflächen. Alt.: 215m. 07.09.2016, Leg.: R. Hand 8048.",,,https://www.openstreetmap.org/?mlat=51.5156&mlon=11.5#map=15/51.5156/11.5,51.51556015014648,11.5,"Germany: Sachsen-Anhalt. Wimmelburg, Straßenrand E Bahnbrücke Richtung Blankenheim. Straßenrand und angrenzende Ruderalflächen.",Atriplex tatarica subsp. tatarica,Atriplex,R. Hand,B 10 0705459,https://herbarium.bgbm.org/object/B100705459
B100307442,https://image.bgbm.org/images/internal/HerbarThumbs/B100307442_1700,VVis,,Campanula trachelium L.,IMAGE 2026 Mus. Bot. Berol. Herbar des Instituts für Systematische Botanik und Pflanzengeographie der Freien Universität Berlin Fundort Nordhessen Standort ex BSB Bem. Dat. leg. det. Nr. BG BM Botanischer Garten & Botanisches Museum Berlin,Schönefeld,13460,1983-06-14,,Germany,"Hessen, , Ringgau (Schloßburg)",,,,,,,Campanula trachelium,Campanula,,B 10 0307442,https://herbarium.bgbm.org/object/B100307442
B101306833,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101306833/manifest.json,JACQ,FABACEAE,Medicago varia Martyn,"Herbarium Annemarie Bäthge; PRN2024-006; Herbarbeleg aus der Lehrveranstaltung Exkursionen zur Vegetationsökologie TU Berlin, Institut für Ökologie, Dr. Birgit Seitz","Bäthge,Annemarie",s.n.,2018-05-27,,Germany,"Märkisch-Oderland, Odertal, ca. 500 m nördlich der Oderberge",,,,,,,Medicago varia,Medicago,A. Bäthge,B 10 1306833,https://herbarium.bgbm.org/object/B101306833
JACQID1064732,,JACQ,ASTERACEAE,Centaurea cyanus L.,MTB: 3042/3,"Willing,R. & Willing,E.",18741 D,2002-06-29,,Germany,"Brandenburg, N Dabergotz",,,https://www.openstreetmap.org/?mlat=52.9067&mlon=12.7306#map=15/52.9067/12.7306,52.90666961669922,12.730560302734377,,Centaurea cyanus,Centaurea,E.Willing,JACQ-ID 1064732,https://herbarium.bgbm.org/object/JACQID1064732
BGT0008007,,BGBM,COMPOSITAE,Arnica montana L. subsp. montana,"GBOL, Blattmaterial entnommen","Kalheber,H.",78-460,1978-07-02,,Germany,"Germany: Hessen, Dillkreis, Hoher Westerwald, Gusternhain, Wiese E der Straße zur B 255, TK 5315/1. Alt.: 515m. 02.07.1978, Leg.: H. Kalheber 78-460. ex herb. / ded. : ex Herbarium Heinz Kalheber.",,,https://www.openstreetmap.org/?mlat=50.6556&mlon=8.18333#map=15/50.6556/8.18333,50.65555953979492,8.183329582214355,"Germany: Hessen, Dillkreis, Hoher Westerwald, Gusternhain, Wiese E der Straße zur B 255, TK 5315/1.",Arnica montana subsp. montana,Arnica,R. Hand,B GT 0008007,https://herbarium.bgbm.org/object/BGT0008007
BGT0013205,,BGBM,COMPOSITAE,Arnica montana L. subsp. montana,,"Sossai,E.",ES15,2013-08-05,,Germany,"Germany: Baden-Wüttenburg. Feldberg, Todtnauer Hütte ,Schwarzwald. Alt.: 1343 m. 05.08.2013, Leg.: E. Sossai ES15.",,,,,,"Germany: Baden-Wüttenburg. Feldberg, Todtnauer Hütte ,Schwarzwald.",Arnica montana subsp. montana,Arnica,E. Sossai,B GT 0013205,https://herbarium.bgbm.org/object/BGT0013205
B101011758,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101011758/manifest.json,HERB,Potamogetonaceae,Potamogeton polygonifolius,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Delitsch,,,,Germany,Germany: Sachsen. In Quellen und Gräben der Berg??  . .  bei Klaffenbach (bei Chemnitz). Leg.: Delitsch.,,,https://www.openstreetmap.org/?mlat=50.7604&mlon=12.9095#map=15/50.7604/12.9095,50.76041793823242,12.909540176391602,,Potamogeton polygonifolius,Potamogeton,,B 10 1011758,http://herbarium.bgbm.org/object/B101011758
JACQID1070144,,JACQ,ASTERACEAE,Eupatorium cannabinum L.,MTB: 8330/2,"Willing,R. & Willing,E.",13364 D,2001-07-24,,Germany,"Bayern, N Prem",,,https://www.openstreetmap.org/?mlat=47.6828&mlon=10.8022#map=15/47.6828/10.8022,47.68278121948242,10.802220344543455,,Eupatorium cannabinum,Eupatorium,E.Willing,JACQ-ID 1070144,https://herbarium.bgbm.org/object/JACQID1070144
B700003708,,JACQ,PEZIZACEAE,Peziza atrospora Fuckel,MTB 4828,"Benkert,D.",s.n.,1990-10-14,,Germany,"Wartburgkreis, nordöstlich Nazza, in einem Grund am Teufelskopf",,,https://www.openstreetmap.org/?mlat=51.1&mlon=10.3333#map=15/51.1/10.3333,51.099998474121094,10.333330154418944,,Peziza atrospora,Peziza,D. Benkert,B 70 0003708,https://herbarium.bgbm.org/object/B700003708
JACQID1088008,,JACQ,SCROPHULARIACEAE,Veronica hederifolia L.,MTB: 3645/1,"Willing,R. & Willing,E.",5288 D,1999-05-01,,Germany,"Brandenburg, SW Stahnsdorf",,,https://www.openstreetmap.org/?mlat=52.3836&mlon=13.2131#map=15/52.3836/13.2131,52.38360977172851,13.21306037902832,,Veronica hederifolia,Veronica,E.Willing,JACQ-ID 1088008,https://herbarium.bgbm.org/object/JACQID1088008
JACQID1088904,,JACQ,VIOLACEAE,Viola canina L.,MTB: 3146/3,"Willing,R. & Willing,E.",11587 D,1999-05-22,,Germany,"Brandenburg, N Zehlendorf",,,https://www.openstreetmap.org/?mlat=52.8128&mlon=13.4069#map=15/52.8128/13.4069,52.81277847290039,13.406940460205078,,Viola canina,Viola,E.Willing,JACQ-ID 1088904,https://herbarium.bgbm.org/object/JACQID1088904
B100649412,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100649412/manifest.json,HERB,Chenopodiaceae,Salsola kali,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",H. Beger,,1907-07-20,1907-07-20,Germany,"Germany: Mecklenburg-Vorpommern. Rügen: Strand a. d. Wissower Klinken. 1907-07-20, Leg.: H. Beger.",,,https://www.openstreetmap.org/?mlat=54.5325&mlon=13.6781#map=15/54.5325/13.6781,54.532501220703125,13.678099632263184,,Salsola kali,Salsola,Sabrina Rilke,B 10 0649412,http://herbarium.bgbm.org/object/B100649412
JACQID1063960,,JACQ,CYPERACEAE,Carex acutiformis Ehrh.,MTB: 4138/1/1/3,"Willing,R. & Willing,E.",25858 D,2009-07-07,,Germany,"Sachsen-Anhalt, N Obselau",,,https://www.openstreetmap.org/?mlat=51.8786&mlon=12.0125#map=15/51.8786/12.0125,51.87860870361328,12.012499809265137,,Carex acutiformis,Carex,E.Willing,JACQ-ID 1063960,https://herbarium.bgbm.org/object/JACQID1063960
B101156372,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101156372/manifest.json,JACQ,CYPERACEAE,Carex frigida All.,Herb. W.Lechler; ex herb. Marburg,"Lechler,W.",s.n.,1846-07,,Germany,Feldberg,,,,,,,Carex frigida,Carex,Lechler,B 10 1156372,https://herbarium.bgbm.org/object/B101156372
B100696332,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100696332/manifest.json,JACQ,CYPERACEAE,Eleocharis palustris (L.) Roem. & Schult.,MTB: 3532/3/1/1,"Willing,R. & Willing,E.",30065 D,2015-08-18,,Germany,"Sachsen-Anhalt, NO Oebisfelde",,,https://www.openstreetmap.org/?mlat=52.4422&mlon=11.0103#map=15/52.4422/11.0103,52.44221878051758,11.010279655456545,,Eleocharis palustris,Eleocharis,E.Willing,B 10 0696332,https://herbarium.bgbm.org/object/B100696332
B700003604,,JACQ,PYRONEMATACEAE,Otidea grandis (Pers.) Rehm,MTB 3148,"Diekow,W.",s.n.,1990-09-22,,Germany,"Landkreis Barnim, bei Eberswalde, bei Serwist",,,https://www.openstreetmap.org/?mlat=52.3333&mlon=13.8167#map=15/52.3333/13.8167,52.33332824707031,13.816670417785645,,Otidea grandis,Otidea,D. Benkert,B 70 0003604,https://herbarium.bgbm.org/object/B700003604
B100343637,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100343637/manifest.json,BGBM,COMPOSITAE,Senecio jacobaea L.,,"Hand,R.",5186,2006-06-05,,Germany,"Germany: Rheinland-Pfalz; Nittel-Rehlingen. Brache W Hauptweg ca. 300 m NNE Kapelle; TK 6304/4. 05.06.2006, Leg.: R. Hand 5186.",Herbarium Ralf Hand,,,,,Germany: Rheinland-Pfalz; Nittel-Rehlingen. Brache W Hauptweg ca. 300 m NNE Kapelle; TK 6304/4.,Senecio jacobaea,Senecio,R. Hand,B 10 0343637,https://herbarium.bgbm.org/object/B100343637
B200171326,,JACQ,SALVINIACEAE,Salvinia natans (L.) All.,P,unclear,s.n.,1939-08,,Germany,"Berlin, Blankenfelde bei Berlin.",,,,,,,Salvinia natans,Salvinia,,B 20 0171326,https://herbarium.bgbm.org/object/B200171326
B200176111,https://image.bgbm.org/images/internal/HerbarThumbs/B200176111_1700,VVis,,Polypodium vulgare f. platylobum Christ sf. intermedium J. Schmidt,"Mus. Bot. Berol. IMAGE 2025 N00146 MUSEUM BOTANICUM BEROLINENSE Außerrheinisches Herbar des Naturhistorischen Vereins für die Rheinlande und Westfalen Mus. bot. Berol. BG BM Botanischer Garten & Botanisches Museum Berlin F. Wirtgen, Pteridoph. exsicc.","Schmidt,J.",557,,,Germany,"Schleswig-Holstein, Pinneberg, Brand",,,,,,,Polypodium vulgare f. platylobum sf. intermedium,Polypodium,Don Williams,B 20 0176111,https://herbarium.bgbm.org/object/B200176111
B101011733,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101011733/manifest.json,HERB,Potamogetonaceae,Potamogeton polygonifolius,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",H. [W. Hempel],2829,1960-08-04,1960-08-04,Germany,"Germany: Sachsen. Seifersdorf b. Reichenbch.  Auf nacktem Schlamm der Teiche zwischen Seifersdorf und Baarsdorf verbreitet. 1960-08-04, Leg.: H. [W. Hempel] 2829.",,,https://www.openstreetmap.org/?mlat=51.237&mlon=14.7924#map=15/51.237/14.7924,51.23704147338867,14.792404174804688,,Potamogeton polygonifolius,Potamogeton,H. [W. Hempel],B 10 1011733,http://herbarium.bgbm.org/object/B101011733
B700007883,,JACQ,PYRONEMATACEAE,Scutellinia barlae (Boud.) Maire,MTB 5428,"Benkert,D.",s.n.,1981-09-19,,Germany,"Landkreis Schmalkalden-Meiningen, bei Untermaßfeld, NSG Still",,,https://www.openstreetmap.org/?mlat=50.5333&mlon=10.4167#map=15/50.5333/10.4167,50.533329010009766,10.416669845581056,,Scutellinia barlae,Scutellinia,D. Benkert,B 70 0007883,https://herbarium.bgbm.org/object/B700007883
JACQID1082484,,JACQ,RANUNCULACEAE,Ranunculus repens L.,MTB: 3742/1,"Willing,R. & Willing,E.",12495 D,2001-05-26,,Germany,"Brandenburg, S Lehnin",,,https://www.openstreetmap.org/?mlat=52.2989&mlon=12.7378#map=15/52.2989/12.7378,52.29888916015625,12.73777961730957,,Ranunculus repens,Ranunculus,E.Willing,JACQ-ID 1082484,https://herbarium.bgbm.org/object/JACQID1082484
JACQID1067068,,JACQ,CHENOPODIACEAE,Chenopodium hybridum L.,MTB: 4138/3/3/1,"Willing,R. & Willing,E.",25248 D,2008-09-29,,Germany,"Sachsen-Anhalt, Trebbichau",,,https://www.openstreetmap.org/?mlat=51.8161&mlon=12.0092#map=15/51.8161/12.0092,51.81610870361328,12.009169578552246,,Chenopodium hybridum,Chenopodium,E.Willing,JACQ-ID 1067068,https://herbarium.bgbm.org/object/JACQID1067068
JACQID1077828,,JACQ,BRYOPHYTA,Bryophyta Schimp.,MTB: 8331/4,"Willing,R. & Willing,E.",14833 D,2001-08-01,,Germany,"Bayern, SW Unternogg",,,https://www.openstreetmap.org/?mlat=47.6475&mlon=10.9692#map=15/47.6475/10.9692,47.647499084472656,10.96916961669922,,Bryophyta,Bryophyta,E.Willing,JACQ-ID 1077828,https://herbarium.bgbm.org/object/JACQID1077828
B100741711,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100741711/manifest.json,BGBM,SCROPHULARIACEAE,Verbascum nigrum L. subsp. nigrum,"GBOL, Silikaprobe genommen; Blüten gelb, Staubfäden violett-wollig","Appel,O.",2475,2016-06-19,,Germany,"Germany: Hamburg. Elbufer, Strandweg in Höhe Hans-Lange-Straße, Hamburg-Blankenese. Sandstrand des Elbufers, naher einer Mauer zur Uferbesfestigung. Alt.: 6m. 19.06.2016, Leg.: O. Appel 2475. ex herb. / ded. : herb. Oliver Appel.",,,https://www.openstreetmap.org/?mlat=53.5572&mlon=9.80222#map=15/53.5572/9.80222,53.557220458984375,9.802220344543455,"Germany: Hamburg. Elbufer, Strandweg in Höhe Hans-Lange-Straße, Hamburg-Blankenese. Sandstrand des Elbufers, naher einer Mauer zur Uferbesfestigung.",Verbascum nigrum subsp. nigrum,Verbascum,O. Appel,B 10 0741711,https://herbarium.bgbm.org/object/B100741711
B101149494,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101149494/manifest.json,JACQ,LAMIACEAE,Lamium maculatum (L.) L.,PRN2024-003; MTB 4836/144-4,"Willing,E. & Willing,R.",40016 D,2024-04-26,,Germany,O Nidermöllern,,,https://www.openstreetmap.org/?mlat=51.1542&mlon=11.7411#map=15/51.1542/11.7411,51.154170989990234,11.74110984802246,,Lamium maculatum,Lamium,E. Willing,B 10 1149494,https://herbarium.bgbm.org/object/B101149494
BGT0012270,,BGBM,ORCHIDACEAE,Dactylorhiza x aschersoniana (Hausskn. ) Borsos & Soó,,"Duwe,V., Zippel,E. & Zimmermann,F.",VD15008,2015-05-20,,Germany,"Germany: Brandenburg. Märkisch-Oderland, Nahe Rehfelde, Hohenstein. Alt.: 61 m. 20.05.2015, Leg.: V. Duwe, E. Zippel & F. Zimmermann VD15008.",,,https://www.openstreetmap.org/?mlat=52.5589&mlon=13.9772#map=15/52.5589/13.9772,52.55889129638672,13.977219581604004,"Germany: Brandenburg. Märkisch-Oderland, Nahe Rehfelde, Hohenstein.",Dactylorhiza x aschersoniana,Dactylorhiza,,B GT 0012270,https://herbarium.bgbm.org/object/BGT0012270
B100762169,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100762169/manifest.json,BGBM,CARYOPHYLLACEAE,Polycarpon tetraphyllum (L.) L. subsp. tetraphyllum,"GBOL, Silikaprobe genommen; beprobtes Exemplar mit * markiert","Hand,R., Berghofer,M. & Niederbichler,C.",RH 8747,2017-07-29,,Germany,"Germany: Bayern. Lindau-Insel, Seeseite des Alten Rathauses. in Pflasterfugen. Alt.: 415m. 29.07.2017, Leg.: R. Hand, M. Berghofer & C. Niederbichler RH 8747.",,,https://www.openstreetmap.org/?mlat=47.5456&mlon=9.68417#map=15/47.5456/9.68417,47.54555892944336,9.68416976928711,"Germany: Bayern. Lindau-Insel, Seeseite des Alten Rathauses. in Pflasterfugen.",Polycarpon tetraphyllum subsp. tetraphyllum,Polycarpon,R. Hand,B 10 0762169,https://herbarium.bgbm.org/object/B100762169
JACQID1076976,,JACQ,FABACEAE,Melilotus officinalis (L.) Lam.,MTB: 3444/4,"Willing,R. & Willing,E.",6158 D,1999-06-21,,Germany,"Berlin, Hahneberg",,,https://www.openstreetmap.org/?mlat=52.525&mlon=13.14#map=15/52.525/13.14,52.525001525878906,13.140000343322754,,Melilotus officinalis,Melilotus,E.Willing,JACQ-ID 1076976,https://herbarium.bgbm.org/object/JACQID1076976
B101325163,https://image.bgbm.org/images/internal/HerbarThumbs/B101325163_1700,VVis,,Campanula trachelium L.,"8293 D HERBARIUM WILLING Nr. 8.293 D Dat. 2.8.1999 Fam. Campanulaceae Art Campanula trachelium L. Ort Bayern, LK Oberallgäu, NO Oberjoch (Bay 40) Anm. Steinreiße, Fichtenwald, Wiesen, 1170 m 47°31'08N, 10°25'16E, MTB 8428/4 leg. R. Eisenblätter & E. Willing (8267-8343) IMAGE 2026 Mus. Bot. Berol. Mus. bot. Berol. BGBM Botanischer Garten & Botanisches Museum Berlin","Eisenblätter,R. & Willing,E.",8293 D,1999-08-02,,Germany,"Bayern, Oberallgäu, NO Oberjoch (Bay 40)",,,https://www.openstreetmap.org/?mlat=47.5189&mlon=10.4211#map=15/47.5189/10.4211,47.51890182495117,10.421099662780762,,Campanula trachelium,Campanula,,B 10 1325163,https://herbarium.bgbm.org/object/B101325163
B101027478,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101027478/manifest.json,HERB,Cupressaceae,Juniperus virginiana,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",J. Bornmüller,,1881-01-01,1881-12-31,Germany,"Germany: Brandenburg. Potsdam cult. 1881, Leg.: J. Bornmüller.",,,https://www.openstreetmap.org/?mlat=52.4015&mlon=13.0574#map=15/52.4015/13.0574,52.4014778137207,13.057422637939451,,Juniperus virginiana,Juniperus,,B 10 1027478,http://herbarium.bgbm.org/object/B101027478
B100088094,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100088094/manifest.json,JACQ,ASTERACEAE,Hieracium laevigatum var. squarrosum Schack & Zahn,,"Schack,H.",s.n.,1932-07-23,,Germany,Thüringen; Hermsdorf im Klosterlausnitzer Forst an der Strasse - Serba; Buntsandstein. 225 m,,,,,,,Hieracium laevigatum var. squarrosum,Hieracium,K. H. Zahn,B 10 0088094,https://herbarium.bgbm.org/object/B100088094
JACQID1088175,,JACQ,SCROPHULARIACEAE,Veronica arvensis L.,MTB: 3545/3,"Willing,R. & Willing,E.",4193 D,1998-05-03,,Germany,"Brandenburg, Dreilinden, alter Grenzübergang",,,https://www.openstreetmap.org/?mlat=52.4092&mlon=13.1911#map=15/52.4092/13.1911,52.4091682434082,13.191109657287598,,Veronica arvensis,Veronica,E.Willing,JACQ-ID 1088175,https://herbarium.bgbm.org/object/JACQID1088175
B300333011,,HERB,Brachytheciaceae,Brachythecium mildeanum (Schimp.) Schimp.,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Frahm,2125,1968-02-14,1968-02-14,Germany,"Germany: Schleswig-Holstein. Onkel Toms' Hütte, torfige Weide m. Polytrichum gracile. 1968-02-14, Leg.: Frahm 2125.",,,https://www.openstreetmap.org/?mlat=54.6714&mlon=8.33433#map=15/54.6714/8.33433,54.6713752746582,8.334331512451172,,Brachythecium mildeanum (Schimp.) Schimp.,Brachythecium,,B 30 0333011,http://herbarium.bgbm.org/object/B300333011
